Job Name,Company Name,Location,Salary,Description,Skills
Flutter Developer,Bigmints,Remote,30000,We are looking for a Flutter developer with.Flutter SDK & Dart programming language.Knowledge of Both iOs and Android Native platform.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,V-ROBOTICS,"Palghat, Kerala",10000 - 30000,This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Itcan,"Bengaluru, Karnataka",NA,"We, at Itcan, are looking for talented, enthusiastic Android developer who shares our passion for delivering the best user experience.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Vivanta Technologies,"Bengaluru, Karnataka",NA,"Responsible for development, support, maintenance and implementation of complex components of a project's Android module.Must have worked in Android Studio.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
SR. ANDROID DEVELOPER,One World Technologies,"Chandigarh, Chandigarh",NA,"Build multiple apps for users/drivers which work across devices.Interface with the back-end team to spec out APIs.Out of the box thinker, team player.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Signaturess Web Development,"Mumbai, Maharashtra",NA,We are welcoming the people who are really passionate about their work & want to grow in their field with special skills.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Sr. Android Developer,WeMited Innovations,"Patper Ganj, Delhi",NA,Java Professional who is well versed in following skill set:Strong knowledge in Core Java/ Advance Java/ Android.Fresher and experience-both can apply.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Xebrium,"Pune, Maharashtra",NA,Proficiency in standard software development life cycles.Demonstration of software architecture and modeling.Very clear in OO concepts and use.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,City Dreams Enterprises,NA,25000 - 35000,"Proficient with problem solving, Data Structure, Algorithms, and ObjectOriented Design.Clear understanding of the Android platform and Android SDK, different…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
SDE II/III Android Developer (Java+Kotlin),Tide,"Hyderabad, Telangana",NA,"We are looking for geeks, who would want to work with ace developers, and build a strong team.With over 100,000 members, we're the leading provider of SME…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,City Dreams Enterprises,NA,25000 - 35000,"Proficient with problem solving, Data Structure, Algorithms, and ObjectOriented Design.Clear understanding of the Android platform and Android SDK, different…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Laalsa Business Insights Pvt. Ltd.,"Hyderabad, Telangana",250000 - 600000,Required minimum of 1.5 years above experience in android development.Solid understanding of the full mobile development life cycle.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,edreamz,"Pune, Maharashtra",NA,"Skills Required: Java, The Android SDK, Working with APIs, Git, Back-end Skills, Collaboration and communication.Experience should have 4 years to 10 years.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,SCSoft Technologies,"Thiruvananthapuram, Kerala",NA,"Proficient in Google developer console with creating and usage of Google APIs, Application Keys, Keychain signing and any Google APIs.B.Sc./M.Sc./B. Tech /B.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
ANDROID Developer,Neolite Infotech,"Navi Mumbai, Maharashtra",NA,"Experience – 0.6 to 2 years.Candidate should have expertise in Android Development.Candidate should have knowledge in Xml parsing and Json parsing, SQLite,…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Lannet Technologies Pvt. Ltd.,"Noida, Uttar Pradesh",NA,Experience Require: 0 to 1 years.Qualification: Any Graduate/B.E/B.Tech/MCA/PGDCA.Salary: As per Industry norms.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,HELYXON Healthcare Solutions,"Chennai, Tamil Nadu",400000,"Design and build advanced applications for android platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Easy Shaadi,"Ahmedabad, Gujarat",NA,=> Should be able to collaborate with co-developers.=> Should have had prior experience working on Android Development.=> Should be able to work in team.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer-fresher-Male-Kochi,Iris Medical Solutions Pvt. Ltd.,"Ernakulam, Kerala",9000 - 10000,"Iris Health is a US based heathcare service provider located at Kakkanad, Kochi.We are currently looking for Android Development opening with the required…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Senior Android Developer,Brosis Technologies,"Jaipur, Rajasthan",NA,"Strong experience in Android architecture , design and development.Experience of native application development with Android SDK 2.2+ with core Java…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,FinaTel Technologies,"Perungudi, Chennai, Tamil Nadu",NA,"Interested candidates can send the resumes to ""hrd@finateltech.com"" Job Description: Should take up native android development tasks and ensure timely delivery…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Tarkash Consultants,"Lucknow, Uttar Pradesh",NA,We are looking for a Android Developer who will be responsible for Design and build advanced applications for the Android platform.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile App Developer,Future Forward Technologies,"Erode, Tamil Nadu",NA,"We ar wanting freshers for mobile app development, 1st 3 months we have a tendency to provide coaching then that candidate higher to perform we have a tendency…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Viaxor Technologies LLP,NA,12000 - 40000,We are looking for a passionate and enthusiastic Android Developer to join the team.Excellent opportunity to build devices and tablets from scratch.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Bhumati Consultancy Services,"Nagpur, Maharashtra",NA,"Â€¢ Work closely with other mobile application developers, software engineers and production groups to design, develop, test, implement and support new front…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android App Developer,AK Software Solution,"Dehra Dun, Uttarakhand",10000 - 20000,Good knowledge of latest android developments and technologies.We are looking for a qualified Android Application Developer to design and code functional…,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,eSearch Logix Technologies Pvt. Ltd.,"Noida, Uttar Pradesh",NA,"Working directly with creative, developers, user experience leads, and producers to conceptualize, build, test and release products.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,iSquare infoTech,"Rajkot, Gujarat",15000 - 22000,Urgent Requirement of Sr. Android Developer at iSquare InfoTech.Minimum Experience : 01 - 03 Years.Salary: 15k to 22k INR.1 Year: 1 year (Preferred).,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Application Developer,Nerd Geek Lab,"Delhi, Delhi",180000 - 300000,Android sdk: 2 years (Preferred).Candidate must have minimum 1 years of experience.Design and build advanced applications for the Android platform.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Backend Developer,Unique IT Tech,"Haridwar, Uttarakhand",12000 - 16000,"Candidate should have knowledge of frontend and backend both.Salary: ₹12,000.00 - ₹16,000.00 per month.Android development: 1 year (Required).","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Advert Cart,"Ghaziabad, Uttar Pradesh",NA,"Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes.Proficient in requirement gathering & analysis and…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,GLOBAL DIGITAL SERVICES,"Ludhiana, Punjab",15000 - 20000,"Need Two android developer, who can develop an app and can work from home.Daily 2 time report by call.Project detail will share by call or whatsapp.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Sr. Android Developer,Edzeal Infosolution Pvt Ltd,"Pune, Maharashtra",15000 - 20000,Development of Android based mobile app.Co-operation with other development team members in the production of a finished product or running product.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Viaxor Technologies LLP,NA,12000 - 40000,We are looking for a passionate and enthusiastic Android Developer to join the team.Excellent opportunity to build devices and tablets from scratch.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Junior Mobile Application Developer,Arcobaleno Creations,"Noida, Uttar Pradesh",10000,"Experience (0 to 2 years) as a Mobile developer.Support the entire application lifecycle (concept, design, test, release and support).","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,Victrix System and Labs,"Pune, Maharashtra",NA,"Experience- 5 to 6 years.Experience in mobile application development.Deep Understanding in Java, Kotlin, Swift, Dart.BLoC (Flutter) : 5 years (Required).","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android developer,Kapture,"Bengaluru, Karnataka",NA,We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers…,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Application Developer,Cyber Matrix Solutions Pvt Ltd,"Noida, Uttar Pradesh",20000 - 30000,We are looking for candidates having 2 to 4 years of experience in Mobile Application Development.Candidates should have good analytical and communication…,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,Zuan Technologies,"Chennai, Tamil Nadu",NA,Build android applications for client projects and in-house requirements.He/She should implement the new technologies to maximize android development…,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Full Stack Developer,eXlygenze Sensework PLC,"Mumbai, Maharashtra",35000 - 50000,"Hands on programming experience in -.Python and related frameworks such as Django, Flask, etc.Any of JavaScript Frameworks / libraries Angular, React.js.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Lead Android Developer,Markowate Technologies Private Limited,NA,90000 - 100000,"Work with other developers to ensure we’re using the right methodologies and practices.You are Android NINJA who can architect and develop robust, clean, and…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Lead Android Developer,Markowate Technologies Private Limited,NA,90000 - 100000,"Work with other developers to ensure we’re using the right methodologies and practices.You are Android NINJA who can architect and develop robust, clean, and…","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Android Developer,GSA Techworld,India,NA,This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications.,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Sr. Android Developer ( Work from Home ),Ghrix Technologies Pvt. Ltd.,NA,20000 - 40000,Proven work experience as a Mobile developer.Ghrix Technologies ( https://ghrix.com) is looking for a qualified Android developer to join our app development…,"JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,"Design and build advanced applications for the IOS platform.Collaborate with cross-functional teams to define, design, and ship new features.","JAVA,UNDERSTANDING OF XML,ANDROID SDK,ANDROID STUDIO,APIS,DATABASES,MATERIAL DESIGN,Kotlin,UX/UI,Critical Thinking,Cross-Platform,Adaptability"
